customerID,Prediction_Date,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Model_used,Churn,Probability
0016-QLJIS,2024-08-30,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.45,5957.9,Gradient Boost Classifier,No,2.27
7508-DQAKK,2024-08-30,Female,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.4,5442.05,Gradient Boost Classifier,No,2.91
5176-OLSKT,2024-08-30,Female,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,Gradient Boost Classifier,No,1.8
9356-AXGMP,2024-08-30,Male,No,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,Gradient Boost Classifier,Yes,22.76
3556-BVQGL,2024-08-30,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,416.45,Gradient Boost Classifier,No,5.03
0362-ZBZWJ,2024-08-30,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Gradient Boost Classifier,Yes,51.22
8979-CAMGB,2024-08-30,Male,Yes,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,Gradient Boost Classifier,Yes,18.81
4211-MMAZN,2024-08-30,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Gradient Boost Classifier,Yes,35.12
7581-EBBOU,2024-08-30,Female,No,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,Gradient Boost Classifier,No,5.88
4274-OWWYO,2024-08-30,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Gradient Boost Classifier,Yes,76.88
5073-RZGBK,2024-08-30,Female,No,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,Gradient Boost Classifier,No,4.59
1541-ETJZO,2024-08-30,Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Gradient Boost Classifier,Yes,40.48
2192-CKRLV,2024-08-30,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,Gradient Boost Classifier,No,3.45
3154-HMWUU,2024-08-30,Male,No,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.5,1198.8,Gradient Boost Classifier,No,2.23
6119-SPUDB,2024-08-30,Male,No,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,Gradient Boost Classifier,No,2.39
6522-OIQSX,2024-08-30,Female,No,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,Gradient Boost Classifier,No,4.17
7813-ZGGAW,2024-08-30,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,Gradient Boost Classifier,Yes,38.06
8748-HFWBO,2024-08-30,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,357.7,Gradient Boost Classifier,No,4.38
1052-QJIBV,2024-08-30,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1397.3,Gradient Boost Classifier,No,1.39
1319-YLZJG,2024-08-30,Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,959.9,Gradient Boost Classifier,Yes,44.68
4106-HADHQ,2024-08-30,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,Gradient Boost Classifier,No,3.77
0723-FDLAY,2024-08-30,Male,No,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,Gradient Boost Classifier,No,6.9
3050-RLLXC,2024-08-30,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,Gradient Boost Classifier,No,1.69
9298-WGMRW,2024-08-30,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,Gradient Boost Classifier,No,4.42
2369-UAPKZ,2024-08-30,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Gradient Boost Classifier,Yes,54.42
3088-LHEFH,2024-08-30,Female,No,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,Gradient Boost Classifier,Yes,56.02
2778-OCLGR,2024-08-30,Male,Yes,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Gradient Boost Classifier,Yes,22.18
6583-KQJLK,2024-08-30,Female,Yes,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,Gradient Boost Classifier,Yes,72.56
8544-JNBOX,2024-08-30,Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1521.2,Gradient Boost Classifier,No,1.73
6681-ZSEXG,2024-08-30,Male,No,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,Gradient Boost Classifier,No,2.65
6139-ZZRBQ,2024-08-30,Male,Yes,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1198.05,Gradient Boost Classifier,No,2.35
6116-RFVHN,2024-08-30,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,Gradient Boost Classifier,Yes,60.65
0637-KVDLV,2024-08-30,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Gradient Boost Classifier,Yes,79.23
8884-FEEWR,2024-08-30,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,754.0,Gradient Boost Classifier,No,4.31
3125-RAHBV,2024-08-30,Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.3,467.15,Gradient Boost Classifier,No,4.46
6633-MPWBS,2024-08-30,Male,No,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,Gradient Boost Classifier,Yes,33.8
0373-AIVNJ,2024-08-30,Male,No,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,Gradient Boost Classifier,No,8.68
8785-EPNCG,2024-08-30,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,Gradient Boost Classifier,No,11.63
1682-VCOIO,2024-08-30,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,481.1,Gradient Boost Classifier,No,4.03
5729-KLZAR,2024-08-30,Female,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Gradient Boost Classifier,Yes,63.61
2072-ZVJJX,2024-08-30,Male,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.25,1728.2,Gradient Boost Classifier,No,1.79
8849-AYPTR,2024-08-30,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,Gradient Boost Classifier,Yes,46.89
9518-IMLHK,2024-08-30,Male,No,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,Gradient Boost Classifier,No,9.85
1582-RAFML,2024-08-30,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,Gradient Boost Classifier,Yes,38.56
3646-ITDGM,2024-08-30,Female,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,Gradient Boost Classifier,No,2.04
8740-CRYFY,2024-08-30,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,Gradient Boost Classifier,Yes,86.63
3569-VLDHH,2024-08-30,Male,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.1,5013.0,Gradient Boost Classifier,No,4.43
8224-KDLKN,2024-08-30,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1738.9,Gradient Boost Classifier,No,1.18
7594-LZNWR,2024-08-30,Male,Yes,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.15,2275.1,Gradient Boost Classifier,Yes,36.15
4001-TSBTV,2024-08-30,Female,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,5511.65,Gradient Boost Classifier,Yes,38.29
2962-XPMCQ,2024-08-30,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.15,98.5,Gradient Boost Classifier,Yes,51.19
8727-XDPUD,2024-08-30,Male,No,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),35.8,1316.9,Gradient Boost Classifier,No,4.16
1043-UXOVO,2024-08-30,Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,7993.3,Gradient Boost Classifier,No,7.91
1064-FBXNK,2024-08-30,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,19.85,Gradient Boost Classifier,Yes,14.89
3996-ZNWYK,2024-08-30,Male,Yes,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1388.45,Gradient Boost Classifier,No,1.52
2878-DHMIN,2024-08-30,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,666.0,Gradient Boost Classifier,No,5.08
7762-ONLJY,2024-08-30,Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,94.45,Gradient Boost Classifier,No,5.72
1678-FYZOW,2024-08-30,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Gradient Boost Classifier,Yes,73.91
5795-BKOYE,2024-08-30,Female,No,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),59.1,4134.7,Gradient Boost Classifier,No,4.62
8627-EHGIP,2024-08-30,Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.95,2375.4,Gradient Boost Classifier,Yes,13.96
7402-PWYJJ,2024-08-30,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,91.15,4862.5,Gradient Boost Classifier,Yes,14.52
5480-TBGPH,2024-08-30,Female,No,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Gradient Boost Classifier,Yes,48.37
0018-NYROU,2024-08-30,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,351.5,Gradient Boost Classifier,Yes,67.41
7501-VTYLJ,2024-08-30,Female,No,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.55,106.2,Gradient Boost Classifier,Yes,29.45
7608-RGIRO,2024-08-30,Male,No,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.4,1413.0,Gradient Boost Classifier,No,1.96
0480-BIXDE,2024-08-30,Female,No,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,1743.05,Gradient Boost Classifier,Yes,72.78
5895-QSXOD,2024-08-30,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.05,657.5,Gradient Boost Classifier,Yes,40.34
9814-AOUDH,2024-08-30,Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1050.5,Gradient Boost Classifier,No,1.91
6175-IRFIT,2024-08-30,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,426.35,Gradient Boost Classifier,Yes,50.51
8760-ZRHKE,2024-08-30,Female,Yes,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,69.2,4982.5,Gradient Boost Classifier,No,3.25
1622-HSHSF,2024-08-30,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,Gradient Boost Classifier,Yes,33.05
8854-CCVSQ,2024-08-30,Male,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,1451.9,Gradient Boost Classifier,Yes,58.73
6749-UTDVX,2024-08-30,Male,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.65,7634.8,Gradient Boost Classifier,No,11.27
5542-DHSXL,2024-08-30,Female,No,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.7,235.05,Gradient Boost Classifier,Yes,17.77
9102-OXKFY,2024-08-30,Male,No,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.15,3116.15,Gradient Boost Classifier,No,3.17
0511-JTEOY,2024-08-30,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Gradient Boost Classifier,Yes,67.94
5216-WASFJ,2024-08-30,Female,Yes,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.85,2633.4,Gradient Boost Classifier,Yes,55.07
7808-DVWEP,2024-08-30,Male,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,49.65,Gradient Boost Classifier,Yes,14.3
7067-KSAZT,2024-08-30,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Gradient Boost Classifier,Yes,32.09
2284-VFLKH,2024-08-30,Male,No,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,4920.8,Gradient Boost Classifier,Yes,18.93
0366-NQSHS,2024-08-30,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,46.35,Gradient Boost Classifier,Yes,13.43
6532-YLWSI,2024-08-30,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Gradient Boost Classifier,No,4.19
3807-BPOMJ,2024-08-30,Female,No,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.1,Gradient Boost Classifier,Yes,23.68
3892-NXAZG,2024-08-30,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8289.2,Gradient Boost Classifier,No,3.63
4948-WBBKL,2024-08-30,Female,Yes,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,Gradient Boost Classifier,Yes,42.7
4182-BGSIQ,2024-08-30,Female,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.8,196.75,Gradient Boost Classifier,Yes,14.22
9300-AGZNL,2024-08-30,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,Gradient Boost Classifier,Yes,92.33
0988-AADSA,2024-08-30,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.85,5824.75,Gradient Boost Classifier,No,1.26
9972-NKTFD,2024-08-30,Female,No,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,Gradient Boost Classifier,No,10.22
3717-LNXKW,2024-08-30,Male,No,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.7,3479.05,Gradient Boost Classifier,Yes,23.18
5734-EJKXG,2024-08-30,Female,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.6,7365.7,Gradient Boost Classifier,Yes,24.07
2207-RYYRL,2024-08-30,Male,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1331.05,Gradient Boost Classifier,No,1.6
6729-FZWSY,2024-08-30,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,1195.95,Gradient Boost Classifier,No,4.84
9695-IDRZR,2024-08-30,Female,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,Gradient Boost Classifier,Yes,12.29
8144-DGHXP,2024-08-30,Female,No,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,Gradient Boost Classifier,No,3.12
7814-LEEVE,2024-08-30,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,20.3,Gradient Boost Classifier,Yes,40.4
1112-CUNAO,2024-08-30,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Gradient Boost Classifier,Yes,57.74
5175-AOBHI,2024-08-30,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,Gradient Boost Classifier,Yes,40.01
5174-RNGBH,2024-08-30,Female,No,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Gradient Boost Classifier,Yes,13.16
8631-WUXGY,2024-08-30,Female,No,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,Gradient Boost Classifier,Yes,51.01
7270-BDIOA,2024-08-30,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,Gradient Boost Classifier,Yes,40.5
9565-JSNFM,2024-08-30,Male,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Gradient Boost Classifier,Yes,15.94
5906-DVAPM,2024-08-30,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,Gradient Boost Classifier,No,4.3
6654-QGBZZ,2024-08-30,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Gradient Boost Classifier,Yes,38.56
8348-JLBUG,2024-08-30,Male,Yes,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.3,5017.7,Gradient Boost Classifier,No,7.22
0607-DAAHE,2024-08-30,Male,No,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Gradient Boost Classifier,No,1.91
5641-DMBFJ,2024-08-30,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,Gradient Boost Classifier,No,4.11
9200-NLNPD,2024-08-30,Male,No,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.05,2959.8,Gradient Boost Classifier,No,10.58
2664-XJZNO,2024-08-30,Male,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,Gradient Boost Classifier,No,4.79
9732-KPKBW,2024-08-30,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Gradient Boost Classifier,Yes,44.98
3339-EAQNV,2024-08-30,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,Gradient Boost Classifier,Yes,14.49
0921-OHLVP,2024-08-30,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,Gradient Boost Classifier,Yes,49.75
3389-YGYAI,2024-08-30,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Gradient Boost Classifier,Yes,81.15
